product.code,importId,qty,unit.id,productName,saleSupplySelect,deliveredQty,price,companyExTaxTotal,inTaxPrice,exTaxTotal
110-FLOSS-HDE,4250/110-FLOSS-HDE,1,1,110-FLOSS-HDE,1,1,0,0,0,0
110-SS08,4250/110-SS08,1,1,110-SS08,1,1,0,0,0,0
110-SC-BLU,4250/110-SC-BLU,1,1,110-SC-BLU,1,1,0,0,0,0
830-POUCH-CL,4250/830-POUCH-CL,1,1,830-POUCH-CL,1,1,0,0,0,0
100-ISB,4249/100-ISB,1,1,100-ISB,1,1,11.28,11.28,11.28,11.28
100-236-Z,4249/100-236-Z,1,1,100-236-Z,1,1,27.36,27.36,27.36,27.36
110-FLOSS-HDE-72,4243/110-FLOSS-HDE-72,10,1,110-FLOSS-HDE-72,1,10,14.4,144,14.4,144
100-130-CPBC,4211/100-130-CPBC,2,1,100-130-CPBC,1,2,50.4,100.8,50.4,100.8
200-330-CPBC,4211/200-330-CPBC,2,1,200-330-CPBC,1,2,50.4,100.8,50.4,100.8
100-819-I-DE,4200/100-819-I-DE,2,1,100-819-I-DE,1,2,76.32,152.64,76.32,152.64
9000-BOX,4192/9000-BOX,1,1,9000-BOX,1,1,0,0,0,0
100-RAZ-S,4191/100-RAZ-S,8,1,100-RAZ-S,1,8,87,696,87,696
300-DDIA-PRO,4186/300-DDIA-PRO,100,1,300-DDIA-PRO,1,100,48.03,4803,48.03,4803
600-830-POUCH-DDNJ-9X4,4155/600-830-POUCH-DDNJ-9X4,1530,1,600-830-POUCH-DDNJ-9X4,1,1530,0.88,1346.4,0.88,1346.4
600-300-ZS-MINI-DD,4145/600-300-ZS-MINI-DD,500,1,600-300-ZS-MINI-DD,1,500,11.95,5975,11.95,5975
100-330,4136/100-330,1300,1,100-330,1,1300,0,0,0,0
110-FLOSS-3YD-72,4136/110-FLOSS-3YD-72,1300,1,110-FLOSS-3YD-72,1,1300,0,0,0,0
810-COMB-NW,4136/810-COMB-NW,1300,1,810-COMB-NW,1,1300,0,0,0,0
110-Washcloth,4136/110-Washcloth,1300,1,110-Washcloth,1,1300,0,0,0,0
100-DENTUREBRUSH,4131/100-DENTUREBRUSH,1,1,100-DENTUREBRUSH,1,1,76.61,76.61,76.61,76.61
600-100-448-DD,4129/600-100-448-DD,432,1,600-100-448-DD,1,432,0.33,142.56,0.33,142.56
600-110-FLOSS-M-DD,4129/600-110-FLOSS-M-DD,432,1,600-110-FLOSS-M-DD,1,432,0.32,138.24,0.32,138.24
830-POUCH-CL,4129/830-POUCH-CL,432,1,830-POUCH-CL,1,432,0.39,168.48000000000002,0.39,168.48000000000002
600-100-442-DD,4128/600-100-442-DD,288,1,600-100-442-DD,1,288,0.33,95.04,0.33,95.04
830-POUCH-CL,4128/830-POUCH-CL,288,1,830-POUCH-CL,1,288,0.39,112.32000000000001,0.39,112.32000000000001
209-TOOT-DD,4128/209-TOOT-DD,288,1,209-TOOT-DD,1,288,0.48,138.24,0.48,138.24
600-100-448-DD,4088/600-100-448-DD,2016,1,600-100-448-DD,1,2016,0.39,786.24,0.39,786.24
600-110-FLOSS-M-DD,4088/600-110-FLOSS-M-DD,504,1,600-110-FLOSS-M-DD,1,504,0.36,181.44,0.36,181.44
100-FINGERB-144,4038/100-FINGERB-144,2,1,100-FINGERB-144,1,2,77.76,155.52,77.76,155.52
110-FLOSS-YD-72,4033/110-FLOSS-YD-72,3,1,110-FLOSS-YD-72,1,3,36.94,110.82,36.94,110.82
100-151-Z,4023/100-151-Z,1,1,100-151-Z,1,1,94.87,94.87,94.87,94.87
1300-BEAR-V097,4011/1300-BEAR-V097,72,1,1300-BEAR-V097,1,72,0.38,27.36,0.38,27.36
110-FLOSS-YD-72,3991/110-FLOSS-YD-72,1,1,110-FLOSS-YD-72,1,1,36.94,36.94,36.94,36.94
110-FLOSS-YD-72,3988/110-FLOSS-YD-72,3,1,110-FLOSS-YD-72,1,3,36.94,110.82,36.94,110.82
600-830-POUCH-DDNJ-9X4,3984/600-830-POUCH-DDNJ-9X4,500,1,600-830-POUCH-DDNJ-9X4,1,500,0.88,440,0.88,440
110-FLOSS-YD-72,3974/110-FLOSS-YD-72,3,1,110-FLOSS-YD-72,1,3,36.94,110.82,36.94,110.82
100-FINGERB-144,3967/100-FINGERB-144,1,1,100-FINGERB-144,1,1,77.76,77.76,77.76,77.76
600-100-448-GRN-DD,3966/600-100-448-GRN-DD,20,1,600-100-448-GRN-DD,1,20,51.84,1036.8000000000002,51.84,1036.8000000000002
830-POUCH-CL,3962/830-POUCH-CL,4,1,830-POUCH-CL,1,4,29.45,117.8,29.45,117.8
110-SS08,3933/110-SS08,1,1,110-SS08,1,1,44.42,44.42,44.42,44.42
100-FINGERB-144,3923/100-FINGERB-144,1,1,100-FINGERB-144,1,1,77.76,77.76,77.76,77.76
110-FLOSS-YD-72,3922/110-FLOSS-YD-72,1,1,110-FLOSS-YD-72,1,1,37.44,37.44,37.44,37.44
300-ZS-PULSE-ZD,3918/300-ZS-PULSE-ZD,1,1,300-ZS-PULSE-ZD,1,1,99.95,99.95,99.95,99.95
600-300-ZD-FW-DD,3916/600-300-ZD-FW-DD,2,1,600-300-ZD-FW-DD,1,2,0,0,0,0
600-100-448-DD,3914/600-100-448-DD,348,1,600-100-448-DD,1,348,51.84,18040.32,51.84,18040.32
600-100-448-GRN-DD,3901/600-100-448-GRN-DD,2016,1,600-100-448-GRN-DD,1,2016,0.25,504,0.25,504
600-100-442-DD,3901/600-100-442-DD,288,1,600-100-442-DD,1,288,0.25,72,0.25,72
110-FLOSS-HDE,3901/110-FLOSS-HDE,2304,1,110-FLOSS-HDE,1,2304,0.32,737.28,0.32,737.28
110-FLOSS-YD-72,3894/110-FLOSS-YD-72,1,1,110-FLOSS-YD-72,1,1,36.94,36.94,36.94,36.94
600-100-442-DD,3891/600-100-442-DD,288,1,600-100-442-DD,1,288,0.33,95.04,0.33,95.04
830-POUCH-CL,3891/830-POUCH-CL,288,1,830-POUCH-CL,1,288,0.39,112.32000000000001,0.39,112.32000000000001
209-TOOT-DD,3891/209-TOOT-DD,288,1,209-TOOT-DD,1,288,0.48,138.24,0.48,138.24
830-POUCH-CL,3876/830-POUCH-CL,25200,1,830-POUCH-CL,1,25200,0.36,9072,0.36,9072
600-100-448-DD,3876/600-100-448-DD,25200,1,600-100-448-DD,1,25200,0.32,8064,0.32,8064
600-110-FLOSS-M-72,3876/600-110-FLOSS-M-72,25200,1,600-110-FLOSS-M-72,1,25200,0.31,7812,0.31,7812
600-100-442-DD,3876/600-100-442-DD,432,1,600-100-442-DD,1,432,0,0,0,0
600-100-442-GRN-DD,3876/600-100-442-GRN-DD,144,1,600-100-442-GRN-DD,1,144,0,0,0,0
110-SC-GRN,3873/110-SC-GRN,8,1,110-SC-GRN,1,8,56.88,455.04,56.88,455.04
830-POUCH-CL,3869/830-POUCH-CL,2,1,830-POUCH-CL,1,2,31,62,31,62
100-819-I-DE,3836/100-819-I-DE,2,1,100-819-I-DE,1,2,76.32,152.64,76.32,152.64
600-100-442-DD,3821/600-100-442-DD,288,1,600-100-442-DD,1,288,0.33,95.04,0.33,95.04
830-POUCH-CL,3821/830-POUCH-CL,288,1,830-POUCH-CL,1,288,0.39,112.32000000000001,0.39,112.32000000000001
209-TOOT-DD,3821/209-TOOT-DD,288,1,209-TOOT-DD,1,288,0.48,138.24,0.48,138.24
100-819-S,3820/100-819-S,775,1,100-819-S,1,775,0,0,0,0
110-LOTION-2FS,3820/110-LOTION-2FS,775,1,110-LOTION-2FS,1,775,0,0,0,0
825-DEO-16,3820/825-DEO-16,775,1,825-DEO-16,1,775,0,0,0,0
810-COMB-NW,3820/810-COMB-NW,775,1,810-COMB-NW,1,775,0,0,0,0
885-TISPAK,3820/885-TISPAK,775,1,885-TISPAK,1,775,0,0,0,0
600-100-442-DD,3750/600-100-442-DD,2592,1,600-100-442-DD,1,2592,0.33,855.36,0.33,855.36
600-100-448-DD,3746/600-100-448-DD,182,1,600-100-448-DD,1,182,0,0,0,0
110-FLOSS-18M-DD,3746/110-FLOSS-18M-DD,182,1,110-FLOSS-18M-DD,1,182,0,0,0,0
830-POUCH-CL,3746/830-POUCH-CL,182,1,830-POUCH-CL,1,182,0,0,0,0
600-100-448-DD,3745/600-100-448-DD,50,1,600-100-448-DD,1,50,0,0,0,0
110-FLOSS-18M-DD,3745/110-FLOSS-18M-DD,50,1,110-FLOSS-18M-DD,1,50,0,0,0,0
830-POUCH-CL,3745/830-POUCH-CL,50,1,830-POUCH-CL,1,50,0,0,0,0
600-100-448-DD,3744/600-100-448-DD,50,1,600-100-448-DD,1,50,0,0,0,0
110-FLOSS-18M-DD,3744/110-FLOSS-18M-DD,50,1,110-FLOSS-18M-DD,1,50,0,0,0,0
830-POUCH-CL,3744/830-POUCH-CL,50,1,830-POUCH-CL,1,50,0,0,0,0
600-100-448-DD,3740/600-100-448-DD,2000,1,600-100-448-DD,1,2000,0,0,0,0
600-110-FLOSS-M-DD,3740/600-110-FLOSS-M-DD,2000,1,600-110-FLOSS-M-DD,1,2000,0,0,0,0
600-100-448-DD,3738/600-100-448-DD,150,1,600-100-448-DD,1,150,0,0,0,0
110-FLOSS-18M-DD,3738/110-FLOSS-18M-DD,150,1,110-FLOSS-18M-DD,1,150,0,0,0,0
830-POUCH-CL,3738/830-POUCH-CL,150,1,830-POUCH-CL,1,150,0,0,0,0
600-100-448-DD,3701/600-100-448-DD,1296,1,600-100-448-DD,1,1296,0.25,324,0.25,324
110-FLOSS-18YD-TAPE-DD,3701/110-FLOSS-18YD-TAPE-DD,1296,1,110-FLOSS-18YD-TAPE-DD,1,1296,0.36,466.56,0.36,466.56
870-CREST-TP-ADULT,3701/870-CREST-TP-ADULT,88,1,870-CREST-TP-ADULT,1,88,0.32,28.16,0.32,28.16
830-POUCH-CL,3699/830-POUCH-CL,144,1,830-POUCH-CL,1,144,0.39,56.160000000000004,0.39,56.160000000000004
600-100-448-DD,3699/600-100-448-DD,144,1,600-100-448-DD,1,144,0.33,47.52,0.33,47.52
110-FLOSS-18YD-TAPE-DD,3699/110-FLOSS-18YD-TAPE-DD,144,1,110-FLOSS-18YD-TAPE-DD,1,144,0.32,46.08,0.32,46.08
830-POUCH-CL,3695/830-POUCH-CL,1728,1,830-POUCH-CL,1,1728,0.39,673.9200000000001,0.39,673.9200000000001
600-100-448-DD,3695/600-100-448-DD,1728,1,600-100-448-DD,1,1728,0.33,570.24,0.33,570.24
110-FLOSS-18YD-TAPE-DD,3695/110-FLOSS-18YD-TAPE-DD,1728,1,110-FLOSS-18YD-TAPE-DD,1,1728,0.32,552.96,0.32,552.96
600-100-448-GRN-DD,3693/600-100-448-GRN-DD,35,1,600-100-448-GRN-DD,1,35,54.72,1915.2,54.72,1915.2
100-236-Z,3688/100-236-Z,1,1,100-236-Z,1,1,76.61,76.61,76.61,76.61
600-100-448-DD,3685/600-100-448-DD,144,1,600-100-448-DD,1,144,0.33,47.52,0.33,47.52
110-FLOSS-18YD-TAPE-DD,3685/110-FLOSS-18YD-TAPE-DD,144,1,110-FLOSS-18YD-TAPE-DD,1,144,0.47,67.67999999999999,0.47,67.67999999999999
830-POUCH-CL,3685/830-POUCH-CL,144,1,830-POUCH-CL,1,144,0.39,56.160000000000004,0.39,56.160000000000004
300-ZS-CHRG-PORT,3651/300-ZS-CHRG-PORT,1,1,300-ZS-CHRG-PORT,1,1,12.5,12.5,12.5,12.5
300-ZS-CHRG-PORT,3650/300-ZS-CHRG-PORT,1,1,300-ZS-CHRG-PORT,1,1,0,0,0,0
110-SC-WHT,3643/110-SC-WHT,5,1,110-SC-WHT,1,5,0,0,0,0
110-SC-GRN,3643/110-SC-GRN,5,1,110-SC-GRN,1,5,0,0,0,0
830-POUCH-CL,3627/830-POUCH-CL,288,1,830-POUCH-CL,1,288,0.39,112.32000000000001,0.39,112.32000000000001
600-100-448-DD,3627/600-100-448-DD,288,1,600-100-448-DD,1,288,0.33,95.04,0.33,95.04
110-FLOSS-18YD-TAPE-DD,3627/110-FLOSS-18YD-TAPE-DD,288,1,110-FLOSS-18YD-TAPE-DD,1,288,0.32,92.16,0.32,92.16
100-819-S-CSB,3622/100-819-S-CSB,4,1,100-819-S-CSB,1,4,90.72,362.88,90.72,362.88
600-100-448-DD,3607/600-100-448-DD,276,1,600-100-448-DD,1,276,51.84,14307.84,51.84,14307.84
600-100-448-DD,3606/600-100-448-DD,72,1,600-100-448-DD,1,72,51.84,3732.4800000000005,51.84,3732.4800000000005
600-100-448-DD,3595/600-100-448-DD,576,1,600-100-448-DD,1,576,0,0,0,0
110-FLOSS-18M-DD,3595/110-FLOSS-18M-DD,576,1,110-FLOSS-18M-DD,1,576,0,0,0,0
830-POUCH-CL,3595/830-POUCH-CL,576,1,830-POUCH-CL,1,576,0,0,0,0
110-FLOSS-18M-DD,3591/110-FLOSS-18M-DD,2000,1,110-FLOSS-18M-DD,1,2000,0.54,1080,0.54,1080
600-100-448-DD,3576/600-100-448-DD,288,1,600-100-448-DD,1,288,0.33,95.04,0.33,95.04
100-819-I-DE,3574/100-819-I-DE,2,1,100-819-I-DE,1,2,76.32,152.64,76.32,152.64
110-SS08,3560/110-SS08,1,1,110-SS08,1,1,44.42,44.42,44.42,44.42
830-POUCH-CL,3557/830-POUCH-CL,576,1,830-POUCH-CL,1,576,0.39,224.64000000000001,0.39,224.64000000000001
600-100-448-DD,3557/600-100-448-DD,576,1,600-100-448-DD,1,576,0.33,190.08,0.33,190.08
110-FLOSS-18M-DD,3557/110-FLOSS-18M-DD,576,1,110-FLOSS-18M-DD,1,576,0.32,184.32,0.32,184.32
830-POUCH-CL,3556/830-POUCH-CL,288,1,830-POUCH-CL,1,288,0.39,112.32000000000001,0.39,112.32000000000001
600-100-448-DD,3556/600-100-448-DD,288,1,600-100-448-DD,1,288,0.33,95.04,0.33,95.04
110-FLOSS-18M-DD,3556/110-FLOSS-18M-DD,288,1,110-FLOSS-18M-DD,1,288,0.32,92.16,0.32,92.16
830-POUCH-CL,3555/830-POUCH-CL,288,1,830-POUCH-CL,1,288,0.39,112.32000000000001,0.39,112.32000000000001
600-100-448-DD,3555/600-100-448-DD,288,1,600-100-448-DD,1,288,0.33,95.04,0.33,95.04
110-FLOSS-18M-DD,3555/110-FLOSS-18M-DD,288,1,110-FLOSS-18M-DD,1,288,0.32,92.16,0.32,92.16
100-819-S,3541/100-819-S,1,1,100-819-S,1,1,72.5,72.5,72.5,72.5
100-FINGERB-144,3538/100-FINGERB-144,35,1,100-FINGERB-144,1,35,82.08,2872.7999999999997,82.08,2872.7999999999997
600-100-442-DD,3525/600-100-442-DD,144,1,600-100-442-DD,1,144,0.33,47.52,0.33,47.52
600-100-448-DD,3525/600-100-448-DD,144,1,600-100-448-DD,1,144,0.33,47.52,0.33,47.52
830-POUCH-CL,3525/830-POUCH-CL,288,1,830-POUCH-CL,1,288,0.39,112.32000000000001,0.39,112.32000000000001
110-FLOSS-18M-DD,3525/110-FLOSS-18M-DD,288,1,110-FLOSS-18M-DD,1,288,0.32,92.16,0.32,92.16
830-POUCH-CL,3524/830-POUCH-CL,1008,1,830-POUCH-CL,1,1008,0.39,393.12,0.39,393.12
600-100-448-DD,3524/600-100-448-DD,1008,1,600-100-448-DD,1,1008,0.33,332.64000000000004,0.33,332.64000000000004
110-FLOSS-18M-DD,3524/110-FLOSS-18M-DD,1008,1,110-FLOSS-18M-DD,1,1008,0.32,322.56,0.32,322.56
100-DENTUREBRUSH,3523/100-DENTUREBRUSH,1,1,100-DENTUREBRUSH,1,1,76.61,76.61,76.61,76.61
100-202-Z,3516/100-202-Z,3,1,100-202-Z,1,3,69.12,207.36,69.12,207.36
100-138-Y,3516/100-138-Y,2,1,100-138-Y,1,2,69.12,138.24,69.12,138.24
100-RAZ-S,3511/100-RAZ-S,8,1,100-RAZ-S,1,8,87,696,87,696
110-SC-BLU-CASE,3510/110-SC-BLU-CASE,288,1,110-SC-BLU-CASE,1,288,0.76,218.88,0.76,218.88
100-FINGERB-144,3498/100-FINGERB-144,2,1,100-FINGERB-144,1,2,77.76,155.52,77.76,155.52
600-100-448-DD,3490/600-100-448-DD,576,1,600-100-448-DD,1,576,0.33,190.08,0.33,190.08
100-DENTUREBRUSH,3490/100-DENTUREBRUSH,576,1,100-DENTUREBRUSH,1,576,0.52,299.52,0.52,299.52
110-FLOSS-YD-72,3486/110-FLOSS-YD-72,1,1,110-FLOSS-YD-72,1,1,36.94,36.94,36.94,36.94
100-DENTUREBRUSH,3481/100-DENTUREBRUSH,1,1,100-DENTUREBRUSH,1,1,76.61,76.61,76.61,76.61
100-FINGERB-144,3449/100-FINGERB-144,3,1,100-FINGERB-144,1,3,77.76,233.28000000000003,77.76,233.28000000000003
110-FLOSS-YD-72,3422/110-FLOSS-YD-72,1,1,110-FLOSS-YD-72,1,1,36.94,36.94,36.94,36.94
100-USO-1,3412/100-USO-1,2,1,100-USO-1,1,2,72.5,145,72.5,145
100-FINGERB-144,3409/100-FINGERB-144,2,1,100-FINGERB-144,1,2,77.76,155.52,77.76,155.52
110-FLOSS-YD-72,3408/110-FLOSS-YD-72,1,1,110-FLOSS-YD-72,1,1,37.44,37.44,37.44,37.44
110-SC-WHT,3400/110-SC-WHT,5,1,110-SC-WHT,1,5,0,0,0,0
110-SC-GRN,3400/110-SC-GRN,5,1,110-SC-GRN,1,5,0,0,0,0
100-202-Z,3389/100-202-Z,2,1,100-202-Z,1,2,69.12,138.24,69.12,138.24
600-300-ZS-PULSE-DD,3365/600-300-ZS-PULSE-DD,15,1,600-300-ZS-PULSE-DD,1,15,33.5,502.5,33.5,502.5
600-100-448-DD,3299/600-100-448-DD,1008,1,600-100-448-DD,1,1008,0.39,393.12,0.39,393.12
110-FLOSS-18M-DD,3299/110-FLOSS-18M-DD,1000,1,110-FLOSS-18M-DD,1,1000,0.36,360,0.36,360
600-100-448-DD,3298/600-100-448-DD,10080,1,600-100-448-DD,1,10080,0.39,3931.2000000000003,0.39,3931.2000000000003
110-FLOSS-18M-DD,3298/110-FLOSS-18M-DD,10080,1,110-FLOSS-18M-DD,1,10080,0.36,3628.7999999999997,0.36,3628.7999999999997
600-300-ZS-MINI-DD,3298/600-300-ZS-MINI-DD,200,1,600-300-ZS-MINI-DD,1,200,11,2200,11,2200
600-300-ZS-MINI-DD,3277/600-300-ZS-MINI-DD,4,1,600-300-ZS-MINI-DD,1,4,0,0,0,0
600-300-ZD-FW-DD,3277/600-300-ZD-FW-DD,4,1,600-300-ZD-FW-DD,1,4,0,0,0,0
600-300-ZS-PULSE-DD,3277/600-300-ZS-PULSE-DD,4,1,600-300-ZS-PULSE-DD,1,4,0,0,0,0
600-320-ZD-WF-DD,3277/600-320-ZD-WF-DD,4,1,600-320-ZD-WF-DD,1,4,0,0,0,0
600-100-442-DD,3270/600-100-442-DD,4,1,600-100-442-DD,1,4,36,144,36,144
600-100-448-DD,3270/600-100-448-DD,4,1,600-100-448-DD,1,4,36,144,36,144
600-100-442-DD,3237/600-100-442-DD,576,1,600-100-442-DD,1,576,0.33,190.08,0.33,190.08
600-100-442-DD,3218/600-100-442-DD,144,1,600-100-442-DD,1,144,0.33,47.52,0.33,47.52
600-100-448-DD,3218/600-100-448-DD,144,1,600-100-448-DD,1,144,0.33,47.52,0.33,47.52
830-POUCH-CL,3218/830-POUCH-CL,288,1,830-POUCH-CL,1,288,0.39,112.32000000000001,0.39,112.32000000000001
110-FLOSS-18M-DD,3218/110-FLOSS-18M-DD,288,1,110-FLOSS-18M-DD,1,288,0.32,92.16,0.32,92.16
600-100-442-DD,3216/600-100-442-DD,288,1,600-100-442-DD,1,288,0.33,95.04,0.33,95.04
600-100-448-DD,3216/600-100-448-DD,432,1,600-100-448-DD,1,432,0.33,142.56,0.33,142.56
830-POUCH-CL,3216/830-POUCH-CL,720,1,830-POUCH-CL,1,720,0.39,280.8,0.39,280.8
110-FLOSS-18M-DD,3216/110-FLOSS-18M-DD,720,1,110-FLOSS-18M-DD,1,720,0.32,230.4,0.32,230.4
600-100-442-DD,3215/600-100-442-DD,576,1,600-100-442-DD,1,576,0.33,190.08,0.33,190.08
600-100-448-DD,3215/600-100-448-DD,576,1,600-100-448-DD,1,576,0.33,190.08,0.33,190.08
100-819-I-DE,3184/100-819-I-DE,2,1,100-819-I-DE,1,2,76.32,152.64,76.32,152.64
110-FLOSS-YD-72,3170/110-FLOSS-YD-72,1,1,110-FLOSS-YD-72,1,1,37.44,37.44,37.44,37.44
600-300-ZS-PULSE-DD,3120/600-300-ZS-PULSE-DD,20,1,600-300-ZS-PULSE-DD,1,20,33.5,670,33.5,670
830-POUCH-BLUE-8X6,3044/830-POUCH-BLUE-8X6,200,1,830-POUCH-BLUE-8X6,1,200,0.75,150,0.75,150
600-100-448-DD,3017/600-100-448-DD,1000,1,600-100-448-DD,1,1000,0,0,0,0
600-830-POUCH-DDNJ-9X4,3017/600-830-POUCH-DDNJ-9X4,1000,1,600-830-POUCH-DDNJ-9X4,1,1000,0,0,0,0
600-320-ZD-WF-DD,3001/600-320-ZD-WF-DD,5,1,600-320-ZD-WF-DD,1,5,0,0,0,0
600-300-ZS-PULSE-DD,3001/600-300-ZS-PULSE-DD,5,1,600-300-ZS-PULSE-DD,1,5,0,0,0,0
110-FLOSS-3YD-72,2998/110-FLOSS-3YD-72,2,1,110-FLOSS-3YD-72,1,2,18.72,37.44,18.72,37.44
100-826-DD,2995/100-826-DD,2,1,100-826-DD,1,2,36,72,36,72
830-POUCH-CL,2965/830-POUCH-CL,2,1,830-POUCH-CL,1,2,31,62,31,62
110-SS08,2959/110-SS08,1,1,110-SS08,1,1,44.42,44.42,44.42,44.42
830-POUCH-BLUE-8X6,2930/830-POUCH-BLUE-8X6,100,1,830-POUCH-BLUE-8X6,1,100,0.75,75,0.75,75
100-826-DD,2908/100-826-DD,3000,1,100-826-DD,1,3000,0,0,0,0
600-110-FLOSS-M-DD,2908/600-110-FLOSS-M-DD,3000,1,600-110-FLOSS-M-DD,1,3000,0,0,0,0
600-830-POUCH-DDNJ-9X4,2908/600-830-POUCH-DDNJ-9X4,3000,1,600-830-POUCH-DDNJ-9X4,1,3000,0,0,0,0
310-ZS-PREMIUM-RH-4CT,2904/310-ZS-PREMIUM-RH-4CT,1,1,310-ZS-PREMIUM-RH-4CT,1,1,31.06,31.06,31.06,31.06
100-819-I-DE,2901/100-819-I-DE,1,1,100-819-I-DE,1,1,76.32,76.32,76.32,76.32
100-826-DD,2840/100-826-DD,7,1,100-826-DD,1,7,36,252,36,252
600-100-442-DD,2840/600-100-442-DD,4,1,600-100-442-DD,1,4,36,144,36,144
100-RAZ-S,2828/100-RAZ-S,8,1,100-RAZ-S,1,8,87,696,87,696
100-826-DD,2814/100-826-DD,1,1,100-826-DD,1,1,36,36,36,36
600-100-442-DD,2814/600-100-442-DD,1,1,600-100-442-DD,1,1,36,36,36,36
100-826-DD,2813/100-826-DD,3,1,100-826-DD,1,3,36,108,36,108
870-CREST-TB-YOUTH,2787/870-CREST-TB-YOUTH,504,1,870-CREST-TB-YOUTH,1,504,0,0,0,0
830-POUCH-CL,2787/830-POUCH-CL,504,1,830-POUCH-CL,1,504,0,0,0,0
600-100-442-DD,2770/600-100-442-DD,288,1,600-100-442-DD,1,288,0.33,95.04,0.33,95.04
600-100-448-DD,2770/600-100-448-DD,288,1,600-100-448-DD,1,288,0.33,95.04,0.33,95.04
830-POUCH-CL,2770/830-POUCH-CL,576,1,830-POUCH-CL,1,576,0.39,224.64000000000001,0.39,224.64000000000001
600-100-448-DD,2735/600-100-448-DD,16,1,600-100-448-DD,1,16,51.84,829.44,51.84,829.44
830-POUCH-CL,2720/830-POUCH-CL,5,1,830-POUCH-CL,1,5,37.78,188.9,37.78,188.9
600-300-ZS-PULSE-DD,2683/600-300-ZS-PULSE-DD,2,1,600-300-ZS-PULSE-DD,1,2,0,0,0,0
600-320-ZD-WF-DD,2683/600-320-ZD-WF-DD,2,1,600-320-ZD-WF-DD,1,2,0,0,0,0
600-300-ZS-PULSE-DD,2647/600-300-ZS-PULSE-DD,50,1,600-300-ZS-PULSE-DD,1,50,33.5,1675,33.5,1675
600-300-ZD-FW-DD,2647/600-300-ZD-FW-DD,100,1,600-300-ZD-FW-DD,1,100,23.5,2350,23.5,2350
600-300-ZS-MINI-DD,2647/600-300-ZS-MINI-DD,50,1,600-300-ZS-MINI-DD,1,50,18.5,925,18.5,925
100-DENTUREBRUSH,2633/100-DENTUREBRUSH,1,1,100-DENTUREBRUSH,1,1,76.61,76.61,76.61,76.61
830-POUCH-CL,2624/830-POUCH-CL,3,1,830-POUCH-CL,1,3,29.45,88.35,29.45,88.35
830-POUCH-CL,2613/830-POUCH-CL,488,1,830-POUCH-CL,1,488,0.39,190.32,0.39,190.32
600-100-442-DD,2613/600-100-442-DD,288,1,600-100-442-DD,1,288,0.33,95.04,0.33,95.04
600-100-448-DD,2613/600-100-448-DD,344,1,600-100-448-DD,1,344,0.33,113.52000000000001,0.33,113.52000000000001
110-SS08,2610/110-SS08,1,1,110-SS08,1,1,44.42,44.42,44.42,44.42
830-POUCH-CL,2609/830-POUCH-CL,4,1,830-POUCH-CL,1,4,37.78,151.12,37.78,151.12
100-USO-1,2608/100-USO-1,1,1,100-USO-1,1,1,80.64,80.64,80.64,80.64
100-151-Z,2608/100-151-Z,1,1,100-151-Z,1,1,80.64,80.64,80.64,80.64
830-POUCH-CL,2595/830-POUCH-CL,1,1,830-POUCH-CL,1,1,31,31,31,31
100-236-Z,2594/100-236-Z,1,1,100-236-Z,1,1,76.61,76.61,76.61,76.61
110-FLOSS-HDE-72,2575/110-FLOSS-HDE-72,4,1,110-FLOSS-HDE-72,1,4,36.94,147.76,36.94,147.76
100-USO-1,2571/100-USO-1,4,1,100-USO-1,1,4,72.5,290,72.5,290
830-POUCH-CL,2526/830-POUCH-CL,4,1,830-POUCH-CL,1,4,37.78,151.12,37.78,151.12
100-819-I-DE,2474/100-819-I-DE,1,1,100-819-I-DE,1,1,76.32,76.32,76.32,76.32
100-FINGERB-144,2456/100-FINGERB-144,4,1,100-FINGERB-144,1,4,77.76,311.04,77.76,311.04
600-100-448-DD,2360/600-100-448-DD,49392,1,600-100-448-DD,1,49392,0.31,15311.52,0.31,15311.52
600-100-448-BLU-DD,2360/600-100-448-BLU-DD,17856,1,600-100-448-BLU-DD,1,17856,0.31,5535.36,0.31,5535.36
600-100-448-LAV-DD,2360/600-100-448-LAV-DD,32832,1,600-100-448-LAV-DD,1,32832,0.31,10177.92,0.31,10177.92
100-151-Z,2356/100-151-Z,1,1,100-151-Z,1,1,48.96,48.96,48.96,48.96
100-130,2338/100-130,1,1,100-130,1,1,23.04,23.04,23.04,23.04
100-FINGERB-144,2336/100-FINGERB-144,1,1,100-FINGERB-144,1,1,77.76,77.76,77.76,77.76
100-236-Z,2333/100-236-Z,1,1,100-236-Z,1,1,76.61,76.61,76.61,76.61
110-FLOSS-HDE-72,2320/110-FLOSS-HDE-72,1,1,110-FLOSS-HDE-72,1,1,43.2,43.2,43.2,43.2
100-202-Z,2320/100-202-Z,1,1,100-202-Z,1,1,0,0,0,0
600-100-448-DD,2295/600-100-448-DD,4,1,600-100-448-DD,1,4,36,144,36,144
830-POUCH-CL,2293/830-POUCH-CL,5,1,830-POUCH-CL,1,5,37.78,188.9,37.78,188.9
110-FLOSS-HDE-72,2264/110-FLOSS-HDE-72,3,1,110-FLOSS-HDE-72,1,3,36.94,110.82,36.94,110.82
100-330,2262/100-330,1,1,100-330,1,1,0,0,0,0
110-FLOSS-3YD-72,2262/110-FLOSS-3YD-72,1,1,110-FLOSS-3YD-72,1,1,0,0,0,0
810-COMB-DK,2262/810-COMB-DK,1,1,810-COMB-DK,1,1,0,0,0,0
