product.code,importId,qty,unit.id,productName,saleSupplySelect,deliveredQty,price,companyExTaxTotal,inTaxPrice,exTaxTotal
100-ISB,2009- Elizabeth Morales-100-ISB,72,1,100-ISB,1,72,0.44,31.68,0.44,31.68
